seq,t_ms,frame,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
8299,61777.535,1705,10.6150,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,769.594,2.383,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-58.925,766.983,-23.245,Static,-,-,000002306ADDA500,-,0,0,-,
8300,61777.536,1705,10.6150,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,769.594,2.383,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-58.925,766.983,-23.245,Static,-,-,000002306ADDA500,-,0,0,-,
8301,61777.537,1705,10.6150,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,781.338,4.502,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-2.641,781.001,-22.790,Static,-,-,000002306ADDA500,-,0,0,-,
8302,61777.538,1705,10.6150,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,769.594,2.383,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-58.925,766.983,-23.245,Static,-,-,000002306A19D900,-,0,0,-,
8303,61777.542,1705,10.6150,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,765.189,11.083,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-62.174,761.905,33.914,Static,-,-,000002306A19D900,-,0,0,-,
8304,61777.543,1705,10.6150,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,760.011,2.540,2.0000,14.463,0.000,0.000,0.000,0.0000,0.0000,0.0000,4.504,759.721,-20.492,Static,-,-,000002306ADDA500,-,0,0,-,
8305,61777.543,1705,10.6150,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,765.189,11.083,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-62.174,761.905,33.914,Static,-,-,000002306ADDA500,-,0,0,-,
8306,61777.544,1705,10.6150,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,765.189,11.083,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-62.174,761.905,33.914,Static,-,-,000002306ADDA500,-,0,0,-,
8307,61795.373,1706,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,8.542,8.542,33.145,768.891,2.382,6.0000,19.675,-395.075,589.702,-309.104,0.3717,0.6777,0.6345,-58.871,766.282,-23.224,DeadBip,Skin,shape,00000230B611F400,5,0,1,-,
8308,61795.374,1706,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,8.542,8.542,33.145,799.860,3.565,6.0000,19.675,-395.075,589.702,-309.104,0.3717,0.6777,0.6345,-68.990,796.480,-25.222,DeadBip,Skin,shape,00000230B611E800,4,0,1,-,
8309,61795.497,1706,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,769.478,2.282,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,-27.263,768.638,-23.410,Static,-,-,000002306ADDA500,-,0,0,-,
8310,61795.504,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,776.345,2.164,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-29.666,774.809,-38.759,Static,-,-,000002306A19D900,-,0,0,-,
8311,61795.514,1706,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,765.604,1.955,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-19.815,765.136,-17.982,Static,-,-,000002306ADDA500,-,0,0,-,
8312,61795.517,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,757.473,2.801,2.0000,14.463,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.039,756.883,-29.898,Static,-,-,000002306ABD8400,-,0,0,-,
8313,61795.940,1706,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,36.108,36.108,773.883,775.636,2.163,4.0000,17.297,-350.566,602.397,-319.650,0.0000,-0.0000,1.0000,-29.639,774.101,-38.724,Static,Wood,shape,000002306A19D900,-,1,1,-,
8314,61795.948,1706,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,748.311,748.311,34.420,756.781,2.800,2.0000,14.463,-332.628,639.710,-314.217,-0.0000,-1.0000,0.0000,-0.039,756.191,-29.870,Static,WoodStairs,shape,000002306ABD8400,-,1,0,-,
8315,61795.949,1706,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,751.476,751.476,33.527,756.781,2.800,2.0000,14.463,-332.580,639.692,-312.478,-0.0000,-1.0000,0.0000,-0.039,756.191,-29.870,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8316,61796.054,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,452.448,32.058,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-18.021,442.038,-94.796,DeadBip,-,-,00000230B611EE00,0,0,0,-,
8317,61796.054,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,777.939,2.504,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-29.228,775.450,-54.879,DeadBip,-,-,00000230B611C700,14,0,0,-,
8318,61796.061,1706,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,774.875,2.847,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-50.430,772.522,-33.130,Static,-,-,000002306ADDA500,-,0,0,-,
8319,61796.064,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,620.802,26.854,6.0000,8.431,0.000,0.000,0.000,0.0000,0.0000,0.0000,29.372,616.278,-68.803,Static,-,-,000002306ABD8400,-,0,0,-,
8320,61796.066,1706,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,761.741,3.907,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-67.818,758.674,-7.978,Static,-,-,000002306ADDA500,-,0,0,-,
8321,61796.070,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,551.254,27.205,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-16.637,550.895,10.939,Static,-,-,000002306ABD8400,-,0,0,-,
8322,61796.072,1706,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,747.019,5.296,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-58.375,744.349,23.944,Static,-,-,000002306ADDA500,-,0,0,-,
8323,61796.073,1706,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,725.449,16.291,4.0000,15.108,0.000,0.000,0.000,0.0000,0.0000,0.0000,-56.909,721.621,-47.970,Static,-,-,000002306ABD8400,-,0,0,-,
8324,61802.836,1706,10.6151,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-401.714,1131.134,-147.930,0.2769,-0.9609,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
8325,61811.583,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,637.944,570.889,169.073,581.584,27.205,7.0000,23.052,-337.370,639.860,-305.567,-0.0000,-0.9633,0.2685,-21.083,580.655,25.203,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8326,61811.621,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,474.725,16.401,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-82.186,-385.213,264.991,DeadBip,-,-,00000230B611D000,15,0,0,-,
8327,61811.621,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,774.788,4.473,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-73.702,769.616,50.545,DeadBip,-,-,00000230B611DC00,9,0,0,-,
8328,61812.112,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,1022.795,1022.795,479.945,474.288,16.394,7.0000,23.052,-333.534,615.013,-291.503,-0.2803,0.8155,-0.5064,-82.110,-384.858,264.747,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
8329,61812.113,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,1022.795,1022.795,479.945,774.074,4.471,6.0000,11.658,-333.534,615.013,-291.503,-0.2803,0.8155,-0.5064,-73.634,768.907,50.499,DeadBip,Skin,shape,00000230B611DC00,9,1,1,-,
8330,61812.114,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,160.696,160.696,186.129,246.488,17.564,2.0000,14.463,-331.392,633.381,-319.650,-0.0000,-0.0000,1.0000,198.581,68.841,-128.775,Static,Wood,shape,000002306A19D900,-,0,1,-,
8331,61812.116,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,56.487,56.487,572.636,643.762,26.854,6.0000,8.431,-326.233,640.480,-305.554,0.0000,0.0000,1.0000,25.605,640.745,-56.741,Static,WoodStairs,shape,000002306ABD8400,-,1,1,-,
8332,61812.117,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,43.801,43.801,638.477,724.781,16.253,4.0000,15.108,-320.881,642.975,-305.554,-0.0000,-0.0000,1.0000,-56.857,720.956,-47.926,Static,WoodStairs,shape,000002306ABD8400,-,1,1,-,
8333,61812.118,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,123.980,123.980,364.949,478.708,32.043,2.0000,11.658,-359.034,617.405,-305.536,0.0466,0.9860,-0.1602,-22.446,471.364,-80.459,DeadBip,-,-,00000230B611EE00,0,1,1,-,
8334,61812.118,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,123.980,123.980,364.949,777.222,2.503,50.0000,17.687,-359.034,617.405,-305.536,0.0466,0.9860,-0.1602,-29.201,774.735,-54.829,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
8335,61812.219,1707,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,781.266,2.274,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-69.079,778.019,-17.041,Static,-,-,000002306ADDA500,-,0,0,-,
8336,61812.219,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,781.266,2.274,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-69.079,778.019,-17.041,Static,-,-,000002306ADDA500,-,0,0,-,
8337,61812.224,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,430.049,35.183,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,26.960,427.278,-40.606,Static,-,-,000002306ABD8400,-,0,0,-,
8338,61812.229,1707,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,764.608,2.091,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-45.696,762.369,-36.478,Static,-,-,000002306ADDA500,-,0,0,-,
8339,61812.229,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,764.608,2.091,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-45.696,762.369,-36.478,Static,-,-,000002306ADDA500,-,0,0,-,
8340,61812.230,1707,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,695.811,3.749,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-51.932,693.663,-16.943,Static,-,-,000002306ADDA500,-,0,0,-,
8341,61812.230,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,695.811,3.749,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-51.932,693.663,-16.943,Static,-,-,000002306ADDA500,-,0,0,-,
8342,61812.239,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,695.811,3.749,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-51.932,693.663,-16.943,Static,-,-,000002306A19D900,-,0,0,-,
8343,61812.255,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,321.177,99.388,264.524,244.377,19.709,7.0000,23.052,-337.550,640.085,-305.290,-0.0000,-0.9487,0.3161,17.865,155.842,187.387,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8344,61812.559,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,13.855,13.855,688.944,695.169,3.747,50.0000,17.687,-357.630,612.047,-319.650,-0.0000,0.0000,1.0000,-51.884,693.024,-16.928,Static,Wood,shape,000002306A19D900,-,1,1,-,
8345,61812.566,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,121.243,121.243,199.311,140.350,20.093,2.0000,14.463,-341.541,639.694,-314.043,-0.0000,-1.0000,0.0000,114.801,79.658,13.172,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8346,61812.566,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,131.217,131.217,197.868,140.350,20.093,2.0000,14.463,-341.525,639.692,-313.457,-0.0000,-1.0000,0.0000,114.801,79.658,13.172,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8347,61812.567,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,38.995,38.995,203.540,509.859,68.284,4.0000,15.108,-322.497,648.890,-305.554,0.0000,-0.0000,1.0000,-143.007,489.058,-18.073,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8348,61812.569,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,214.246,214.246,224.291,429.652,35.167,2.0000,11.658,-348.227,639.692,-314.822,-0.0000,-1.0000,0.0000,26.935,426.884,-40.569,Static,WoodStairs,shape,000002306ABD8400,-,1,0,-,
8349,61812.569,1707,10.6151,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,242.247,242.247,219.788,429.652,35.167,2.0000,11.658,-348.513,639.695,-313.934,-0.0000,-1.0000,0.0000,26.935,426.884,-40.569,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8350,61812.639,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,657.747,5.925,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-91.433,651.316,7.730,Static,-,-,000002306A19D900,-,0,0,-,
8351,61812.640,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,110.599,28.762,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-34.469,103.345,-19.072,DeadBip,-,-,00000230B611EB00,2,0,0,-,
8352,61812.640,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,699.803,6.658,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-113.092,688.974,-47.430,DeadBip,-,-,00000230B611C700,14,0,0,-,
8353,61812.644,1707,10.6151,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,778.137,3.722,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-86.934,773.251,-4.706,Static,-,-,000002306ADDA500,-,0,0,-,
8354,61812.644,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,778.137,3.722,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-86.934,773.251,-4.706,Static,-,-,000002306ADDA500,-,0,0,-,
8355,61812.646,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,700.793,112.234,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-26.047,695.077,-85.438,Static,-,-,000002306ABD8400,-,0,0,-,
8356,61812.657,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,802.557,4.244,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-105.308,793.505,-57.935,Static,-,-,000002306ABD8400,-,0,0,-,
8357,61812.660,1707,10.6151,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,748.259,11.967,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-78.948,744.076,3.113,Static,-,-,000002306ABD8400,-,0,0,-,
8358,61829.399,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,445.967,115.192,219.421,254.162,13.651,7.0000,23.052,-337.529,640.318,-305.155,-0.0000,-0.8851,0.4654,-27.104,202.356,151.381,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8359,61829.416,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,610.490,12.774,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-59.691,-477.416,375.778,Static,-,-,000002306A19D900,-,0,0,-,
8360,61829.431,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,670.594,518.842,152.956,700.793,112.234,4.0000,8.334,-363.474,639.803,-305.630,-0.0000,-0.8381,0.5456,-26.047,695.077,-85.438,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8361,61830.005,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,796.297,796.297,118.693,801.824,4.242,6.0000,19.675,-414.606,639.692,-313.073,0.0000,-1.0000,0.0000,-105.212,792.781,-57.882,Static,WoodStairs,shape,000002306ABD8400,-,1,0,-,
8362,61830.005,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,792.476,792.476,118.770,801.824,4.242,6.0000,19.675,-414.579,639.700,-312.118,-0.0000,-1.0000,0.0000,-105.212,792.781,-57.882,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8363,61830.010,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,771.329,771.329,131.798,747.576,11.961,3.0000,10.011,-419.053,639.692,-313.219,-0.0000,-1.0000,-0.0000,-78.876,743.396,3.111,Static,WoodStairs,shape,000002306ABD8400,-,1,0,-,
8364,61830.010,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,765.701,765.701,121.887,747.576,11.961,3.0000,10.011,-419.020,639.706,-312.016,-0.0000,-1.0000,0.0000,-78.876,743.396,3.111,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8365,61830.017,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,247.863,247.863,44.889,138.294,28.749,2.0000,11.658,-362.459,628.837,-304.725,0.4145,0.8218,-0.3909,-39.014,132.593,-4.733,DeadBip,Skin,shape,00000230B611EB00,2,1,1,-,
8366,61830.017,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,247.863,247.863,44.889,699.164,6.655,6.0000,20.487,-362.459,628.837,-304.725,0.4145,0.8218,-0.3909,-112.989,688.345,-47.386,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
8367,61830.019,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,60.723,60.723,99.697,138.294,28.749,2.0000,11.658,-351.811,639.712,-313.677,-0.0000,-1.0000,0.0000,-39.014,132.593,-4.733,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8368,61830.019,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,255.797,255.797,181.391,138.294,28.749,2.0000,11.658,-358.692,639.692,-308.278,0.0000,-1.0000,-0.0000,-39.014,132.593,-4.733,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8369,61830.120,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,747.420,10.447,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-198.190,720.485,-16.096,Static,-,-,000002306ADDA500,-,0,0,-,
8370,61830.127,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,572.960,7.246,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-227.922,525.006,26.531,Static,-,-,000002306ADDA500,-,0,0,-,
8371,61830.127,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,450.069,22.394,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-148.976,420.348,60.634,Static,-,-,000002306ADDA500,-,0,0,-,
8372,61830.128,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,792.484,6.847,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-75.002,788.665,-20.356,Static,-,-,000002306ADDA500,-,0,0,-,
8373,61830.160,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,380.948,144.120,337.876,246.581,19.699,7.0000,23.052,-336.911,640.234,-305.309,-0.0000,-0.8139,0.5810,67.860,220.110,88.029,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8374,61830.661,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,383.714,383.714,348.610,302.708,24.071,6.0000,19.675,-398.154,639.698,-305.967,-0.0000,-0.9945,0.1045,-197.746,203.946,-104.569,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8375,61830.676,1708,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,27.116,27.116,154.512,128.990,6.305,2.0000,11.658,-357.781,639.694,-305.938,-0.0000,-0.9945,0.1045,128.154,10.776,9.940,Static,WoodStairs,shape,000002306ABD8400,-,0,1,-,
8376,61830.797,1708,10.6152,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,330.845,26.068,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-247.623,218.810,-16.235,Static,-,-,000002306ADDA500,-,0,0,-,
8377,61830.802,1708,10.6152,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,424.474,12.497,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-303.586,293.430,43.729,DeadBip,-,-,00000230B611C700,14,0,0,-,
8378,61830.802,1708,10.6152,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,211.927,16.551,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,205.928,-49.258,-8.966,DeadBip,-,-,00000230B611F100,1,0,0,-,
8379,61830.815,1708,10.6152,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,854.550,50.575,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-442.584,646.287,341.598,DeadBip,-,-,00000230B611DC00,9,0,0,-,
8380,61830.815,1708,10.6152,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,294.157,24.110,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,199.876,205.209,66.839,DeadBip,-,-,00000230B611CD00,17,0,0,-,
8381,61830.819,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,327.523,34.277,6.0000,8.431,0.000,0.000,0.000,0.0000,0.0000,0.0000,238.786,-110.578,195.001,Static,-,-,000002306ABD8400,-,0,0,-,
8382,61830.820,1708,10.6152,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,555.097,23.462,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,165.863,522.229,88.879,Static,-,-,000002306A19D900,-,0,0,-,
8383,61830.837,1708,10.6152,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,380.632,29.321,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-188.518,319.566,84.966,Static,-,-,000002306ABD8400,-,0,0,-,
8384,61837.403,1708,10.6152,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-401.714,1131.134,-147.771,0.2800,-0.9600,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
8385,61847.789,1709,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,253.323,124.562,487.190,315.523,24.110,7.0000,23.052,-334.772,639.972,-305.531,0.0000,-0.7261,0.6876,195.140,234.429,80.733,Static,WoodStairs,shape,000002306ABD8400,-,0,0,-,
8386,61848.354,1709,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,407.817,407.817,244.580,410.447,29.308,50.0000,17.687,-363.008,639.769,-313.261,-0.0000,-1.0000,0.0000,-193.079,348.471,98.770,Static,WoodStairs,shape,000002306ABD8400,-,1,1,-,
8387,61848.355,1709,10.6152,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,114.995,114.995,630.803,449.577,12.491,6.0000,20.487,-357.917,632.136,-307.064,-0.4018,-0.8824,-0.2450,-308.043,322.359,57.571,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
